x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,LOCAL_YEAR,LOCAL_DATE,ID,MAX_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,9,,,,2013,2013-09-23 00:00:00,3060903.2013.9.23,,23,,,0,,,M,,0,0,,17,,
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,5.3,,,,9,,,,2013,2013-09-24 00:00:00,3060903.2013.9.24,,24,,,0,12.7,,,,0,0,,12,0,-1.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,3.3,,,,9,,,,2013,2013-09-25 00:00:00,3060903.2013.9.25,,25,,,0,14.7,,,,0,0,,11,0,-4.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7.8,,,,9,,,,2013,2013-09-26 00:00:00,3060903.2013.9.26,,26,,,0,10.2,,,,0,0,,13.5,0,2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4,,,,9,,,,2013,2013-09-27 00:00:00,3060903.2013.9.27,,27,,,0,14,,,,0,0,,11.5,0,-3.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6,,,,9,,,,2013,2013-09-28 00:00:00,3060903.2013.9.28,,28,,,0,12,,,,0,0,,14,0,-2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,8.5,,,,9,,,,2013,2013-09-29 00:00:00,3060903.2013.9.29,,29,,,0,9.5,,,,0.2,0.2,,15,0,2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6.5,,,,9,,,,2013,2013-09-30 00:00:00,3060903.2013.9.30,,30,,,0,11.5,,,,0,0,,13,0,0
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,3.5,,,,10,,,,2013,2013-10-01 00:00:00,3060903.2013.10.1,,1,,,0,14.5,,,,1,1,,8.5,0,-1.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,3.8,,,,10,,,,2013,2013-10-02 00:00:00,3060903.2013.10.2,,2,,,0,14.2,,,,4.6,4.6,,7,0,0.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,5.5,,,,10,,,,2013,2013-10-03 00:00:00,3060903.2013.10.3,,3,,,0,12.5,,,,0,0,,10,0,1
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4,,,,10,,,,2013,2013-10-04 00:00:00,3060903.2013.10.4,,4,,,0,14,,,,0,0,,13,0,-5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,9,,,,10,,,,2013,2013-10-05 00:00:00,3060903.2013.10.5,,5,,,0,9,,,,0,0,,16,0,2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,10.3,,,,10,,,,2013,2013-10-06 00:00:00,3060903.2013.10.6,,6,,,0,7.7,,,,0,0,,16.5,0,4
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,10.3,,,,10,,,,2013,2013-10-07 00:00:00,3060903.2013.10.7,,7,,,0,7.7,,,,0.2,0.2,,17,0,3.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6.5,,,,10,,,,2013,2013-10-08 00:00:00,3060903.2013.10.8,,8,,,0,11.5,,,,0,0,,9,0,4
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,2.8,,,,10,,,,2013,2013-10-09 00:00:00,3060903.2013.10.9,,9,,,0,15.2,,,,0,0,,11.5,0,-6
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,5.3,,,,10,,,,2013,2013-10-10 00:00:00,3060903.2013.10.10,,10,,,0,12.7,,,,0,0,,11.5,0,-1
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,1.5,,,,10,,,,2013,2013-10-11 00:00:00,3060903.2013.10.11,,11,,,0,16.5,,,,0,0,,10,0,-7
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,1.5,,,,10,,,,2013,2013-10-12 00:00:00,3060903.2013.10.12,,12,,,0,16.5,,,,0,0,,7.5,0,-4.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4.5,,,,10,,,,2013,2013-10-13 00:00:00,3060903.2013.10.13,,13,,,0,13.5,,,,0,0,,10,0,-1
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,3.8,,,,10,,,,2013,2013-10-14 00:00:00,3060903.2013.10.14,,14,,,0,14.2,,,,0,0,,14.5,0,-7
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,3.5,,,,10,,,,2013,2013-10-15 00:00:00,3060903.2013.10.15,,15,,,0,14.5,,,,2.2,2.2,,10,0,-3
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4.8,,,,10,,,,2013,2013-10-16 00:00:00,3060903.2013.10.16,,16,,,0,13.2,,,,0,0,,9.5,0,0
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4,,,,10,,,,2013,2013-10-17 00:00:00,3060903.2013.10.17,,17,,,0,14,,,,0,0,,11.5,0,-3.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7.8,,,,10,,,,2013,2013-10-18 00:00:00,3060903.2013.10.18,,18,,,0,10.2,,,,0,0,,19,0,-3.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6.3,,,,10,,,,2013,2013-10-19 00:00:00,3060903.2013.10.19,,19,,,0,11.7,,,,0,0,,15.5,0,-3
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,8.8,,,,10,,,,2013,2013-10-20 00:00:00,3060903.2013.10.20,,20,,,0,9.2,,,,0,0,,19.5,0,-2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,8.5,,,,10,,,,2013,2013-10-21 00:00:00,3060903.2013.10.21,,21,,,0,9.5,,,,0,0,,18.5,0,-1.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7.3,,,,10,,,,2013,2013-10-22 00:00:00,3060903.2013.10.22,,22,,,0,10.7,,,,0,0,,14,0,0.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7.8,,,,10,,,,2013,2013-10-23 00:00:00,3060903.2013.10.23,,23,,,0,10.2,,,,0,0,,13.5,0,2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,8.8,,,,10,,,,2013,2013-10-24 00:00:00,3060903.2013.10.24,,24,,,0,9.2,,,,0,0,,20.5,0,-3
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4.8,,,,10,,,,2013,2013-10-25 00:00:00,3060903.2013.10.25,,25,,,0,13.2,,,,0,0,,14,0,-4.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,5,,,,10,,,,2013,2013-10-26 00:00:00,3060903.2013.10.26,,26,,,8,13,,,,11,3,,13.5,0,-3.5
-117.86666666666666,53.35,AB,3060903,,,8,,,BRULE BLACK CAT,-1,,,,10,,,,2013,2013-10-27 00:00:00,3060903.2013.10.27,,27,,,1.6,19,,,,1.6,0,,-1,0,-1
-117.86666666666666,53.35,AB,3060903,,,9,,,BRULE BLACK CAT,-4.5,,,,10,,,,2013,2013-10-28 00:00:00,3060903.2013.10.28,,28,,,0,22.5,,,,0,0,,0,0,-9
-117.86666666666666,53.35,AB,3060903,,,7,,,BRULE BLACK CAT,-2.5,,,,10,,,,2013,2013-10-29 00:00:00,3060903.2013.10.29,,29,,,0,20.5,,,,0,0,,4,0,-9
-117.86666666666666,53.35,AB,3060903,,,4,,,BRULE BLACK CAT,0.5,,,,10,,,,2013,2013-10-30 00:00:00,3060903.2013.10.30,,30,,,0,17.5,,,,0,0,,5.5,0,-4.5
-117.86666666666666,53.35,AB,3060903,,,3,,,BRULE BLACK CAT,3.8,,,,10,,,,2013,2013-10-31 00:00:00,3060903.2013.10.31,,31,,,0,14.2,,,,0,0,,10.5,0,-3
-117.86666666666666,53.35,AB,3060903,,,3,,,BRULE BLACK CAT,2.8,,,,11,,,,2013,2013-11-01 00:00:00,3060903.2013.11.1,,1,,,6.8,15.2,,,,7.8,1,,9.5,0,-4
-117.86666666666666,53.35,AB,3060903,,,9,,,BRULE BLACK CAT,-1.5,,,,11,,,,2013,2013-11-02 00:00:00,3060903.2013.11.2,,2,,,20.4,19.5,,,,20.4,0,,0,0,-3
-117.86666666666666,53.35,AB,3060903,,,29,,,BRULE BLACK CAT,-1.8,,,,11,,,,2013,2013-11-03 00:00:00,3060903.2013.11.3,,3,,,2,19.8,,,,2,0,,-1,0,-2.5
-117.86666666666666,53.35,AB,3060903,,,27,,,BRULE BLACK CAT,-8,,,,11,,,,2013,2013-11-04 00:00:00,3060903.2013.11.4,,4,,,0,26,,,,0,0,,-1.5,0,-14.5
-117.86666666666666,53.35,AB,3060903,,,20,,,BRULE BLACK CAT,-7.8,,,,11,,,,2013,2013-11-05 00:00:00,3060903.2013.11.5,,5,,,0,25.8,,,,0,0,,0,0,-15.5
-117.86666666666666,53.35,AB,3060903,,,18,,,BRULE BLACK CAT,-4.5,,,,11,,,,2013,2013-11-06 00:00:00,3060903.2013.11.6,,6,,,0,22.5,,,,0,0,,4,0,-13
-117.86666666666666,53.35,AB,3060903,,,17,,,BRULE BLACK CAT,-5.5,,,,11,,,,2013,2013-11-07 00:00:00,3060903.2013.11.7,,7,,,2.4,23.5,,,,2.4,0,,-1,0,-10
-117.86666666666666,53.35,AB,3060903,,,18,,,BRULE BLACK CAT,-2.8,,,,11,,,,2013,2013-11-08 00:00:00,3060903.2013.11.8,,8,,,0,20.8,,,,0,0,,0,0,-5.5
-117.86666666666666,53.35,AB,3060903,,,16,,,BRULE BLACK CAT,-8.5,,,,11,,,,2013,2013-11-09 00:00:00,3060903.2013.11.9,,9,,,1.6,26.5,,,,1.6,0,,-4,0,-13
-117.86666666666666,53.35,AB,3060903,,,16,,,BRULE BLACK CAT,-5.8,,,,11,,,,2013,2013-11-10 00:00:00,3060903.2013.11.10,,10,,,0,23.8,,,,0,0,,-1,0,-10.5
-117.86666666666666,53.35,AB,3060903,,,16,,,BRULE BLACK CAT,-10,,,,11,,,,2013,2013-11-11 00:00:00,3060903.2013.11.11,,11,,,0,28,,,,0,0,,-3,0,-17
-117.86666666666666,53.35,AB,3060903,,,16,,,BRULE BLACK CAT,-0.3,,,,11,,,,2013,2013-11-12 00:00:00,3060903.2013.11.12,,12,,,0,18.3,,,,0,0,,8,0,-8.5
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,1.5,,,,11,,,,2013,2013-11-13 00:00:00,3060903.2013.11.13,,13,,,0,16.5,,,,0,0,,9,0,-6
-117.86666666666666,53.35,AB,3060903,,,20,,,BRULE BLACK CAT,2.3,,,,11,,,,2013,2013-11-14 00:00:00,3060903.2013.11.14,,14,,,0,15.7,,,,0,0,,8.5,0,-4
-117.86666666666666,53.35,AB,3060903,,,18,,,BRULE BLACK CAT,2,,,,11,,,,2013,2013-11-15 00:00:00,3060903.2013.11.15,,15,,,4,16,,,,4,0,,4.5,0,-0.5
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-7.5,,,,11,,,,2013,2013-11-16 00:00:00,3060903.2013.11.16,,16,,,0,25.5,,,,0,0,,-11,0,-4
-117.86666666666666,53.35,AB,3060903,M,M,21,,,BRULE BLACK CAT,,,,,11,,,,2013,2013-11-17 00:00:00,3060903.2013.11.17,M,17,,,,,,M,,,,,,,-13
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-06 00:00:00,3060903.2013.12.6,M,6,,,0,,,M,,0,0,,,,
-117.86666666666666,53.35,AB,3060903,,,30,,,BRULE BLACK CAT,-27.3,,,,12,,,,2013,2013-12-07 00:00:00,3060903.2013.12.7,,7,,,1,45.3,,,,1,0,,-16.5,0,-38
-117.86666666666666,53.35,AB,3060903,,,31,,,BRULE BLACK CAT,-14.5,,,,12,,,,2013,2013-12-08 00:00:00,3060903.2013.12.8,,8,,,6,32.5,,,,6,0,,-7,0,-22
-117.86666666666666,53.35,AB,3060903,,,36,,,BRULE BLACK CAT,-12.5,,,,12,,,,2013,2013-12-09 00:00:00,3060903.2013.12.9,,9,,,11.8,30.5,,,,11.8,0,,-5.5,0,-19.5
-117.86666666666666,53.35,AB,3060903,,,44,,,BRULE BLACK CAT,-9.5,,,,12,,,,2013,2013-12-10 00:00:00,3060903.2013.12.10,,10,,,0,27.5,,,,0,0,,-7,0,-12
-117.86666666666666,53.35,AB,3060903,,,41,,,BRULE BLACK CAT,-8.8,,,,12,,,,2013,2013-12-11 00:00:00,3060903.2013.12.11,,11,,,0,26.8,,,,0,0,,-2,0,-15.5
-117.86666666666666,53.35,AB,3060903,,,39,,,BRULE BLACK CAT,-11,,,,12,,,,2013,2013-12-12 00:00:00,3060903.2013.12.12,,12,,,0,29,,,,0,0,,-9,0,-13
-117.86666666666666,53.35,AB,3060903,M,M,37,,,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-13 00:00:00,3060903.2013.12.13,M,13,,,0,,,M,,0,0,,,,-18.5
-117.86666666666666,53.35,AB,3060903,,,36,,,BRULE BLACK CAT,-4.3,,,,12,,,,2013,2013-12-14 00:00:00,3060903.2013.12.14,,14,,,0,22.3,,,,1,1,,7.5,0,-16
-117.86666666666666,53.35,AB,3060903,,,35,,,BRULE BLACK CAT,2.3,,,,12,,,,2013,2013-12-15 00:00:00,3060903.2013.12.15,,15,,,0,15.7,,,,0,0,,6.5,0,-2
-117.86666666666666,53.35,AB,3060903,,,34,,,BRULE BLACK CAT,1,,,,12,,,,2013,2013-12-16 00:00:00,3060903.2013.12.16,,16,,,0,17,,,,0,0,,6,0,-4
-117.86666666666666,53.35,AB,3060903,,,33,,,BRULE BLACK CAT,0.8,,,,12,,,,2013,2013-12-17 00:00:00,3060903.2013.12.17,,17,,,5,17.2,,,,5,0,,7.5,0,-6
-117.86666666666666,53.35,AB,3060903,,,38,,,BRULE BLACK CAT,-14.3,,,,12,,,,2013,2013-12-18 00:00:00,3060903.2013.12.18,,18,,,0.2,32.3,,,,0.2,0,,-14,0,-14.5
-117.86666666666666,53.35,AB,3060903,,,38,,,BRULE BLACK CAT,-16.8,,,,12,,,,2013,2013-12-19 00:00:00,3060903.2013.12.19,,19,,,0,34.8,,,,0,0,,-5,0,-28.5
-117.86666666666666,53.35,AB,3060903,,,37,,,BRULE BLACK CAT,-12.5,,,,12,,,,2013,2013-12-20 00:00:00,3060903.2013.12.20,,20,,,5.4,30.5,,,,5.4,0,,-6,0,-19
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,-9.8,,,,12,,,T,2013,2013-12-21 00:00:00,3060903.2013.12.21,,21,,,0,27.8,,,T,0,0,,-7.5,0,-12
-117.86666666666666,53.35,AB,3060903,M,M,40,,,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-22 00:00:00,3060903.2013.12.22,M,22,,,0,,,M,,0,0,,,,-22.5
-117.86666666666666,53.35,AB,3060903,M,M,39,,M,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-23 00:00:00,3060903.2013.12.23,M,23,,,0,,,M,,0,0,,,,
-117.86666666666666,53.35,AB,3060903,M,M,38,,,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-24 00:00:00,3060903.2013.12.24,M,24,,,,,,M,,,,,,,-7
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-25 00:00:00,3060903.2013.12.25,,25,,,0,,,M,,0,0,,9,,
-117.86666666666666,53.35,AB,3060903,M,M,37,,M,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-26 00:00:00,3060903.2013.12.26,,26,,,0,,,M,,0,0,,9,,
-117.86666666666666,53.35,AB,3060903,,,36,,,BRULE BLACK CAT,2,,,,12,,,,2013,2013-12-27 00:00:00,3060903.2013.12.27,,27,,,1,16,,,,1,0,,7,0,-3
-117.86666666666666,53.35,AB,3060903,M,M,37,,,BRULE BLACK CAT,,,,,12,,,,2013,2013-12-28 00:00:00,3060903.2013.12.28,M,28,,,0,,,M,,0,0,,,,-16
-117.86666666666666,53.35,AB,3060903,,,37,,,BRULE BLACK CAT,-4.5,,,,12,,,,2013,2013-12-29 00:00:00,3060903.2013.12.29,,29,,,1.4,22.5,,,,1.4,0,,6,0,-15
-117.86666666666666,53.35,AB,3060903,,,38,,,BRULE BLACK CAT,-11,,,,12,,,,2013,2013-12-30 00:00:00,3060903.2013.12.30,,30,,,0.6,29,,,,0.6,0,,-10.5,0,-11.5
-117.86666666666666,53.35,AB,3060903,M,M,38,,,BRULE BLACK CAT,,,,,12,,,T,2013,2013-12-31 00:00:00,3060903.2013.12.31,M,31,,,0,,,M,T,0,0,,,,-20.5
-117.86666666666666,53.35,AB,3060903,M,M,38,,,BRULE BLACK CAT,,,,,1,,,,2014,2014-01-01 00:00:00,3060903.2014.1.1,M,1,,,0,,,M,,0,0,,,,-17
-117.86666666666666,53.35,AB,3060903,,,38,,,BRULE BLACK CAT,-6.3,,,,1,,,,2014,2014-01-02 00:00:00,3060903.2014.1.2,,2,,,15,24.3,,,,15,0,,-4,0,-8.5
-117.86666666666666,53.35,AB,3060903,,,52,,,BRULE BLACK CAT,-4.5,,,,1,,,,2014,2014-01-03 00:00:00,3060903.2014.1.3,,3,,,3.6,22.5,,,,3.6,0,,-3.5,0,-5.5
-117.86666666666666,53.35,AB,3060903,,,51,,,BRULE BLACK CAT,-15.3,,,,1,,,,2014,2014-01-04 00:00:00,3060903.2014.1.4,,4,,,0,33.3,,,,0,0,,-14,0,-16.5
-117.86666666666666,53.35,AB,3060903,M,M,49,,,BRULE BLACK CAT,,,,,1,,,,2014,2014-01-05 00:00:00,3060903.2014.1.5,M,5,,,0,,,M,,0,0,,,,-31.5
-117.86666666666666,53.35,AB,3060903,,,48,,,BRULE BLACK CAT,-13,,,,1,,,,2014,2014-01-06 00:00:00,3060903.2014.1.6,,6,,,0,31,,,,0,0,,-2,0,-24
-117.86666666666666,53.35,AB,3060903,,,47,,,BRULE BLACK CAT,-6,,,,1,,,,2014,2014-01-07 00:00:00,3060903.2014.1.7,,7,,,0,24,,,,0,0,,-2.5,0,-9.5
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-6,,,,1,,,,2014,2014-01-08 00:00:00,3060903.2014.1.8,,8,,,0,24,,,,0,0,,0,0,-12
-117.86666666666666,53.35,AB,3060903,M,M,45,,,BRULE BLACK CAT,,,,,1,,,,2014,2014-01-09 00:00:00,3060903.2014.1.9,M,9,,,,,,M,,,,,,,-7.5
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,1,,,,2014,2014-01-11 00:00:00,3060903.2014.1.11,,11,,,2.2,,,M,,2.2,0,,0,,
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-4.5,,,,1,,,,2014,2014-01-12 00:00:00,3060903.2014.1.12,,12,,,6.2,22.5,,,,6.2,0,,2.5,0,-11.5
-117.86666666666666,53.35,AB,3060903,M,M,51,,M,BRULE BLACK CAT,,,,,1,,,,2014,2014-01-13 00:00:00,3060903.2014.1.13,,13,,,0,,,M,,0,0,,4,,
-117.86666666666666,53.35,AB,3060903,,,48,,,BRULE BLACK CAT,4,,,,1,,,,2014,2014-01-14 00:00:00,3060903.2014.1.14,,14,,,0,14,,,,0,0,,12,0,-4
-117.86666666666666,53.35,AB,3060903,,,44,,,BRULE BLACK CAT,5.3,,,,1,,,,2014,2014-01-15 00:00:00,3060903.2014.1.15,,15,,,0,12.7,,,,0,0,,8,0,2.5
-117.86666666666666,53.35,AB,3060903,,,43,,,BRULE BLACK CAT,3.8,,,,1,,,,2014,2014-01-16 00:00:00,3060903.2014.1.16,,16,,,0,14.2,,,,0,0,,10.5,0,-3
-117.86666666666666,53.35,AB,3060903,,,43,,,BRULE BLACK CAT,4.3,,,,1,,,,2014,2014-01-17 00:00:00,3060903.2014.1.17,,17,,,0,13.7,,,,0,0,,10.5,0,-2
-117.86666666666666,53.35,AB,3060903,,,43,,,BRULE BLACK CAT,3.3,,,,1,,,,2014,2014-01-18 00:00:00,3060903.2014.1.18,,18,,,0,14.7,,,T,0,0,T,13,0,-6.5
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,-4.8,,,,1,,,T,2014,2014-01-20 00:00:00,3060903.2014.1.20,,20,,,0,22.8,,,T,0,0,,2,0,-11.5
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,0.5,,,,1,,,T,2014,2014-01-21 00:00:00,3060903.2014.1.21,,21,,,0,17.5,,,T,0,0,,3,0,-2
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,0.8,,,,1,,,,2014,2014-01-22 00:00:00,3060903.2014.1.22,,22,,,0,17.2,,,,0,0,,3.5,0,-2
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,-3.3,,,,1,,,,2014,2014-01-23 00:00:00,3060903.2014.1.23,,23,,,0,21.3,,,,0,0,,2,0,-8.5
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,0,,,,1,,,,2014,2014-01-24 00:00:00,3060903.2014.1.24,,24,,,0,18,,,,0,0,,6,0,-6
-117.86666666666666,53.35,AB,3060903,,,42,,,BRULE BLACK CAT,-1.3,,,,1,,,,2014,2014-01-25 00:00:00,3060903.2014.1.25,,25,,,0.6,19.3,,,,0.6,0,,6,0,-8.5
-117.86666666666666,53.35,AB,3060903,,,43,,,BRULE BLACK CAT,-3.5,,,,1,,,,2014,2014-01-26 00:00:00,3060903.2014.1.26,,26,,,0,21.5,,,,0,0,,0,0,-7
-117.86666666666666,53.35,AB,3060903,,,43,,,BRULE BLACK CAT,-11,,,,1,,,,2014,2014-01-27 00:00:00,3060903.2014.1.27,,27,,,0,29,,,,0,0,,-3,0,-19
-117.86666666666666,53.35,AB,3060903,,,43,,,BRULE BLACK CAT,-9.5,,,,1,,,,2014,2014-01-28 00:00:00,3060903.2014.1.28,,28,,,1,27.5,,,,1,0,,-1.5,0,-17.5
-117.86666666666666,53.35,AB,3060903,,,44,,,BRULE BLACK CAT,-7.5,,,,1,,,,2014,2014-01-29 00:00:00,3060903.2014.1.29,,29,,,2,25.5,,,,2,0,,-2,0,-13
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-16,,,,1,,,T,2014,2014-01-30 00:00:00,3060903.2014.1.30,,30,,,0,34,,,T,0,0,,-8.5,0,-23.5
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-16.5,,,,1,,,,2014,2014-01-31 00:00:00,3060903.2014.1.31,,31,,,0,34.5,,,,0,0,,-8.5,0,-24.5
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-17,,,,2,,,,2014,2014-02-01 00:00:00,3060903.2014.2.1,,1,,,0,35,,,,0,0,,-8,0,-26
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-13.5,,,,2,,,T,2014,2014-02-02 00:00:00,3060903.2014.2.2,,2,,,0,31.5,,,T,0,0,,-6.5,0,-20.5
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-17.8,,,,2,,,,2014,2014-02-03 00:00:00,3060903.2014.2.3,,3,,,0.2,35.8,,,,0.2,0,,-15.5,0,-20
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-20.8,,,,2,,,,2014,2014-02-04 00:00:00,3060903.2014.2.4,,4,,,0,38.8,,,,0,0,,-16,0,-25.5
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-25,,,,2,,,,2014,2014-02-05 00:00:00,3060903.2014.2.5,,5,,,0,43,,,,0,0,,-15,0,-35
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-22.8,,,,2,,,,2014,2014-02-06 00:00:00,3060903.2014.2.6,,6,,,0,40.8,,,,0,0,,-10.5,0,-35
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-20.5,,,,2,,,,2014,2014-02-07 00:00:00,3060903.2014.2.7,,7,,,0.2,38.5,,,,0.2,0,,-9,0,-32
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-17.5,,,,2,,,,2014,2014-02-08 00:00:00,3060903.2014.2.8,,8,,,0,35.5,,,,0,0,,-11,0,-24
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-22.5,,,,2,,,,2014,2014-02-09 00:00:00,3060903.2014.2.9,,9,,,0,40.5,,,,0,0,,-12,0,-33
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-21.3,,,,2,,,,2014,2014-02-10 00:00:00,3060903.2014.2.10,,10,,,0.6,39.3,,,,0.6,0,,-12.5,0,-30
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-20,,,,2,,,T,2014,2014-02-11 00:00:00,3060903.2014.2.11,,11,,,0,38,,,T,0,0,,-13,0,-27
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-11.3,,,,2,,,,2014,2014-02-12 00:00:00,3060903.2014.2.12,,12,,,0,29.3,,,,0,0,,-3.5,0,-19
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-5.8,,,,2,,,,2014,2014-02-13 00:00:00,3060903.2014.2.13,,13,,,0,23.8,,,,0,0,,4,0,-15.5
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-4,,,,2,,,,2014,2014-02-14 00:00:00,3060903.2014.2.14,,14,,,0,22,,,,0,0,,5,0,-13
-117.86666666666666,53.35,AB,3060903,,,46,,,BRULE BLACK CAT,-4,,,,2,,,,2014,2014-02-15 00:00:00,3060903.2014.2.15,,15,,,1.2,22,,,,1.2,0,,3.5,0,-11.5
-117.86666666666666,53.35,AB,3060903,,,47,,,BRULE BLACK CAT,-4.8,,,,2,,,T,2014,2014-02-16 00:00:00,3060903.2014.2.16,,16,,,0,22.8,,,T,0,0,,4,0,-13.5
-117.86666666666666,53.35,AB,3060903,,,47,,,BRULE BLACK CAT,-1.5,,,,2,,,,2014,2014-02-17 00:00:00,3060903.2014.2.17,,17,,,0,19.5,,,,0,0,,4,0,-7
-117.86666666666666,53.35,AB,3060903,,,45,,,BRULE BLACK CAT,-3,,,,2,,,,2014,2014-02-18 00:00:00,3060903.2014.2.18,,18,,,0,21,,,,0,0,,3.5,0,-9.5
